Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
leukocyte cell-cell adhesion (GO:0007159)	2/27	0.12591554360320784	0.39802058966139403	0	0	3.431736263736264	7.111051316023651	SELE;ICAM1
regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239)	2/27	0.12591554360320784	0.39802058966139403	0	0	3.431736263736264	7.111051316023651	HSPA1B;MCL1
transition metal ion transport (GO:0000041)	2/27	0.12591554360320784	0.39802058966139403	0	0	3.431736263736264	7.111051316023651	SLC31A2;CUTC
negative regulation of myeloid leukocyte differentiation (GO:0002762)	2/27	0.12591554360320784	0.39802058966139403	0	0	3.431736263736264	7.111051316023651	MYC;HOXA7
regulation of vascular endothelial growth factor production (GO:0010574)	2/27	0.12591554360320784	0.39802058966139403	0	0	3.431736263736264	7.111051316023651	IL6;PTGS2
cellular response to molecule of bacterial origin (GO:0071219)	4/84	0.12605318659409037	0.39802058966139403	0	0	2.148233995584989	4.449102906511827	ZFP36;IL6;CXCL8;SERPINE1
heart development (GO:0007507)	6/149	0.1269310626589718	0.39802058966139403	0	0	1.8048470376630021	3.7254049009985915	ERBB4;DLC1;SHOX2;TBX5;BMP7;BMP5
chemical synaptic transmission (GO:0007268)	10/289	0.12763722525919743	0.39802058966139403	0	0	1.5446665544089229	3.1797937508359087	CRHBP;PROKR1;KCND2;NPY5R;NOVA1;KCNQ3;NPY1R;AMPH;GRIN2B;SLC6A2
positive regulation of MAPK cascade (GO:0043410)	10/289	0.12763722525919743	0.39802058966139403	0	0	1.5446665544089229	3.1797937508359087	NECAB2;IL6;ERBB4;FFAR4;OSM;CD36;CX3CL1;ADRA2A;ICAM1;TNFRSF10D
protein localization to non-motile cilium (GO:0097499)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	TULP2
hindlimb morphogenesis (GO:0035137)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	OSR2
regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway (GO:1903376)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	MCL1
negative regulation of mRNA catabolic process (GO:1902373)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	PKP1
response to granulocyte macrophage colony-stimulating factor (GO:0097012)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	ZFP36
mesodermal cell fate commitment (GO:0001710)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	KLF4
B cell chemotaxis (GO:0035754)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	CH25H
negative regulation of keratinocyte differentiation (GO:0045617)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	HOXA7
positive regulation of hormone metabolic process (GO:0032352)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	EGR1
regulation of extent of cell growth (GO:0061387)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	NRCAM
dopamine catabolic process (GO:0042420)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	MAOB
regulation of translational initiation in response to stress (GO:0043558)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	PPP1R15A
regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902253)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	MSX1
embryonic skeletal joint development (GO:0072498)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	OSR2
cellular response to iron ion (GO:0071281)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	BMP6
T-helper 17 cell lineage commitment (GO:0072540)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	IL6
catecholamine transport (GO:0051937)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	SLC6A2
regulation of superoxide metabolic process (GO:0090322)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	BMP7
prepulse inhibition (GO:0060134)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	DRD1
negative regulation of catecholamine secretion (GO:0033604)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	ADRA2A
negative regulation of stress-activated protein kinase signaling cascade (GO:0070303)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	MYC
positive regulation of amyloid-beta clearance (GO:1900223)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	LDLR
cellular triglyceride homeostasis (GO:0035356)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	DGAT2
response to gonadotropin (GO:0034698)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	LHCGR
coumarin metabolic process (GO:0009804)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	CYP2A6
negative regulation of bone resorption (GO:0045779)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	IL6
regulation of adiponectin secretion (GO:0070163)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	HCAR2
bundle of His cell-Purkinje myocyte adhesion involved in cell communication (GO:0086073)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	DSG2
cardiac ventricle formation (GO:0003211)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	TBX5
negative regulation of muscle cell apoptotic process (GO:0010656)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	BMP7
positive regulation of fibroblast migration (GO:0010763)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	THBS1
retinal ganglion cell axon guidance (GO:0031290)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	ROBO2
negative regulation of digestive system process (GO:0060457)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	PTGER3
positive regulation of vesicle fusion (GO:0031340)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	ANXA1
regulation of mesenchymal stem cell differentiation (GO:2000739)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	LTBP2
azole transport (GO:0045117)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	SLC38A3
monoamine transport (GO:0015844)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	SLC6A2
oxygen homeostasis (GO:0032364)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	ALAS2
aortic valve development (GO:0003176)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	TWIST1
nucleus localization (GO:0051647)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	KIF25
intermediate filament bundle assembly (GO:0045110)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	PKP1
regulation of glucokinase activity (GO:0033131)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	MIDN
regulation of cellular response to oxidative stress (GO:1900407)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	BMP7
regulation of renal sodium excretion (GO:0035813)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	SPX
embryonic skeletal joint morphogenesis (GO:0060272)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	OSR2
negative regulation of vasculature development (GO:1901343)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	BMP7
positive regulation of blood pressure (GO:0045777)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	SPX
alpha-beta T cell activation (GO:0046631)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	ANXA1
lipid hydroxylation (GO:0002933)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	CYP3A5
negative regulation of cellular extravasation (GO:0002692)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	PTGER4
positive regulation of myeloid leukocyte cytokine production involved in immune response (GO:0061081)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	NR4A3
aortic valve morphogenesis (GO:0003180)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	TWIST1
regulation of response to wounding (GO:1903034)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	TNFRSF12A
hormone transport (GO:0009914)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	FFAR4
response to heparin (GO:0071503)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	EGR1
bile acid secretion (GO:0032782)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	ABCB4
negative regulation of calcium ion-dependent exocytosis (GO:0045955)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	ADRA2A
positive regulation of cholesterol storage (GO:0010886)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	APOB
regulation of cortisol biosynthetic process (GO:2000064)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	BMP5
cellular response to bacterial lipopeptide (GO:0071221)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	CD36
aggrephagy (GO:0035973)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	MAP1LC3C
positive regulation of phospholipid transport (GO:2001140)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	ABCB4
cellular nitrogen compound catabolic process (GO:0044270)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	CYP3A5
regulation of cardiac muscle hypertrophy in response to stress (GO:1903242)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	LMNA
negative regulation of DNA repair (GO:0045738)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	TWIST1
regulation of lysosomal protein catabolic process (GO:1905165)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	LDLR
negative regulation of cell cycle phase transition (GO:1901988)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	RGCC
negative regulation of mononuclear cell migration (GO:0071676)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	BMP5
regulation of cytokine production involved in immune response (GO:0002718)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	FFAR3
cellular response to granulocyte macrophage colony-stimulating factor stimulus (GO:0097011)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	ZFP36
heterocycle catabolic process (GO:0046700)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	CYP2A6
long term synaptic depression (GO:0060292)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	SHANK2
regulation of microtubule nucleation (GO:0010968)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	HSPA1B
neuron remodeling (GO:0016322)	1/6	0.12951764192597218	0.39802058966139403	0	0	8.569298245614036	17.51511582601944	RND1
regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	4/85	0.1300456259991042	0.3990597165695139	0	0	2.1216035756138774	4.327795317921893	CSF3;IL6;OSM;CSPG4
positive regulation of cysteine-type endopeptidase activity (GO:2001056)	3/55	0.13085355167829008	0.399788031435706	0	0	2.4768298881735005	5.037070756024217	MYC;PERP;GRIN2B
positive regulation of DNA biosynthetic process (GO:2000573)	3/55	0.13085355167829008	0.399788031435706	0	0	2.4768298881735005	5.037070756024217	RGCC;MYC;KLF4
fat cell differentiation (GO:0045444)	3/55	0.13085355167829008	0.399788031435706	0	0	2.4768298881735005	5.037070756024217	NR4A1;NR4A3;KLF4
cellular response to alcohol (GO:0097306)	2/28	0.13364524404400036	0.40059750718175485	0	0	3.299577345731192	6.64061857342298	PTGER4;GPLD1
chondrocyte differentiation (GO:0002062)	2/28	0.13364524404400036	0.40059750718175485	0	0	3.299577345731192	6.64061857342298	OSR2;GPLD1
positive regulation of extrinsic apoptotic signaling pathway (GO:2001238)	2/28	0.13364524404400036	0.40059750718175485	0	0	3.299577345731192	6.64061857342298	TNFRSF12A;THBS1
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	2/28	0.13364524404400036	0.40059750718175485	0	0	3.299577345731192	6.64061857342298	SFRP4;BMP7
triglyceride homeostasis (GO:0070328)	2/28	0.13364524404400036	0.40059750718175485	0	0	3.299577345731192	6.64061857342298	CETP;DGAT2
cellular iron ion homeostasis (GO:0006879)	3/56	0.13605704592629056	0.40059750718175485	0	0	2.4299725708586153	4.847020180433729	ALAS2;MYC;BMP6
positive regulation of programmed cell death (GO:0043068)	9/257	0.13606099815085157	0.40059750718175485	0	0	1.5629950316820276	3.11763113152396	SFRP4;JUN;IL6;TNFRSF12A;ARHGEF16;HOXA5;GPLD1;ARHGEF6;PHLDA3
regulation of phosphorylation (GO:0042325)	5/119	0.13712965884474348	0.40059750718175485	0	0	1.88528566992703	3.7457390843475524	CDKN1A;CDKN2B;CDKN2C;BMP7;THBS1
negative regulation of growth (GO:0045926)	5/120	0.1405946179924724	0.40059750718175485	0	0	1.86879569065025	3.6663427591994147	CDKN1A;WNT11;CDKN2C;MSX1;HSPA1B
response to retinoic acid (GO:0032526)	3/57	0.14133042435603901	0.40059750718175485	0	0	2.3848507097405776	4.666329338127633	WNT11;RORB;WNT2
cellular response to cadmium ion (GO:0071276)	2/29	0.14147861079405477	0.40059750718175485	0	0	3.1772079772079773	6.213369314881715	JUN;FOS
synaptic vesicle endocytosis (GO:0048488)	2/29	0.14147861079405477	0.40059750718175485	0	0	3.1772079772079773	6.213369314881715	SYT2;C2CD4B
regulation of neutrophil chemotaxis (GO:0090022)	2/29	0.14147861079405477	0.40059750718175485	0	0	3.1772079772079773	6.213369314881715	CXCL8;PPBP
regulation of keratinocyte differentiation (GO:0045616)	2/29	0.14147861079405477	0.40059750718175485	0	0	3.1772079772079773	6.213369314881715	ZFP36;HOXA7
negative regulation of epithelial cell apoptotic process (GO:1904036)	2/29	0.14147861079405477	0.40059750718175485	0	0	3.1772079772079773	6.213369314881715	SERPINE1;ICAM1
nuclear-transcribed mRNA poly(A) tail shortening (GO:0000289)	2/29	0.14147861079405477	0.40059750718175485	0	0	3.1772079772079773	6.213369314881715	ZFP36;SAMD4A
synaptic vesicle recycling (GO:0036465)	2/29	0.14147861079405477	0.40059750718175485	0	0	3.1772079772079773	6.213369314881715	SYT2;C2CD4B
positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742)	2/29	0.14147861079405477	0.40059750718175485	0	0	3.1772079772079773	6.213369314881715	PLAUR;ADRA2A
amino acid transmembrane transport (GO:0003333)	2/29	0.14147861079405477	0.40059750718175485	0	0	3.1772079772079773	6.213369314881715	SLC7A10;SLC38A3
positive regulation of protein complex assembly (GO:0031334)	4/88	0.14233020904601185	0.40059750718175485	0	0	2.045516661410701	3.987950543980642	JUN;TPPP3;TWIST1;CD36
phospholipid transport (GO:0015914)	3/58	0.14667114900179515	0.40059750718175485	0	0	2.341369643572287	4.494404850938157	CETP;ABCB4;LDLR
receptor metabolic process (GO:0043112)	3/58	0.14667114900179515	0.40059750718175485	0	0	2.341369643572287	4.494404850938157	GRK3;CXCL8;CD36
neutrophil migration (GO:1990266)	3/58	0.14667114900179515	0.40059750718175485	0	0	2.341369643572287	4.494404850938157	CXCL8;SAA1;CX3CL1
positive regulation of cell morphogenesis involved in differentiation (GO:0010770)	3/58	0.14667114900179515	0.40059750718175485	0	0	2.341369643572287	4.494404850938157	ROBO2;MYADM;PLXNB3
regulation of actin cytoskeleton reorganization (GO:2000249)	2/30	0.14940689930449227	0.40059750718175485	0	0	3.063579277864992	5.824114891538049	CSF3;SEMA3E
negative regulation of endothelial cell proliferation (GO:0001937)	2/30	0.14940689930449227	0.40059750718175485	0	0	3.063579277864992	5.824114891538049	RGCC;THBS1
bile acid and bile salt transport (GO:0015721)	2/30	0.14940689930449227	0.40059750718175485	0	0	3.063579277864992	5.824114891538049	SLC10A6;ABCB4
negative regulation of secretion by cell (GO:1903531)	2/30	0.14940689930449227	0.40059750718175485	0	0	3.063579277864992	5.824114891538049	ANXA1;OSM
fatty-acyl-CoA biosynthetic process (GO:0046949)	2/30	0.14940689930449227	0.40059750718175485	0	0	3.063579277864992	5.824114891538049	SCD;FASN
positive regulation of cation channel activity (GO:2001259)	2/30	0.14940689930449227	0.40059750718175485	0	0	3.063579277864992	5.824114891538049	JPH2;ARC
regulation of developmental growth (GO:0048638)	2/30	0.14940689930449227	0.40059750718175485	0	0	3.063579277864992	5.824114891538049	SIX1;NRCAM
bile acid metabolic process (GO:0008206)	2/30	0.14940689930449227	0.40059750718175485	0	0	3.063579277864992	5.824114891538049	CH25H;SLC27A2
negative regulation of cell morphogenesis involved in differentiation (GO:0010771)	2/30	0.14940689930449227	0.40059750718175485	0	0	3.063579277864992	5.824114891538049	LRP4;THY1
chondroitin sulfate metabolic process (GO:0030204)	2/30	0.14940689930449227	0.40059750718175485	0	0	3.063579277864992	5.824114891538049	CSPG5;CSPG4
regulation of cyclic nucleotide metabolic process (GO:0030799)	1/7	0.1494141035349647	0.40059750718175485	0	0	7.140716374269005	13.574741823876604	THBS1
cardiac muscle cell-cardiac muscle cell adhesion (GO:0086042)	1/7	0.1494141035349647	0.40059750718175485	0	0	7.140716374269005	13.574741823876604	DSG2
regulation of entry of bacterium into host cell (GO:2000535)	1/7	0.1494141035349647	0.40059750718175485	0	0	7.140716374269005	13.574741823876604	CXCL8
bleb assembly (GO:0032060)	1/7	0.1494141035349647	0.40059750718175485	0	0	7.140716374269005	13.574741823876604	EMP1
positive regulation of lipid transport (GO:0032370)	1/7	0.1494141035349647	0.40059750718175485	0	0	7.140716374269005	13.574741823876604	ABCB4
